"licenca","cod_cli","data_emissao","vend_cli","pedido_fora_rota","inicio_atendimento","final_atendimento","motivo_nao_compra"
"3680","0022-0105","2026-03-02",405,False,"2026-03-02T10:31:31.214Z","2026-03-02T10:38:03.005Z","S"
"3680","0002-2627","2026-03-02",703,False,"2026-03-02T10:33:19.727Z","2026-03-02T10:34:07.959Z","H"
"3724","0013-0596","2026-03-02",203,False,"2026-03-02T10:24:43.325Z","2026-03-02T10:34:19.439Z","S"
"3680","0004-1467","2026-03-02",804,False,"2026-03-02T10:30:19.618Z","2026-03-02T10:34:30.753Z","F"
"3680","0003-2372","2026-03-02",102,False,"2026-03-02T10:27:04.528Z","2026-03-02T10:35:27.429Z","S"
"3680","0007-0533","2026-03-02",802,False,"2026-03-02T10:31:07.889Z","2026-03-02T10:36:04.456Z","S"
"3724","0025-0013","2026-03-02",204,False,"2026-03-02T10:28:29.466Z","2026-03-02T10:28:56.567Z","B"
"3724","0025-0152","2026-03-02",204,False,"2026-03-02T10:35:19.443Z","2026-03-02T10:36:18.514Z","B"
"3724","0021-0310","2026-03-02",202,False,"2026-03-02T10:36:00.686Z","2026-03-02T10:36:57.848Z","B"
"3724","0035-1188","2026-03-02",505,False,"2026-03-02T10:34:40.937Z","2026-03-02T10:37:06.278Z","F"
"3724","0035-0935","2026-03-02",503,False,"2026-03-02T10:31:43.619Z","2026-03-02T10:37:23.080Z","S"
"3680","0016-0256","2026-03-02",701,False,"2026-03-02T10:34:53.782Z","2026-03-02T10:38:06.374Z","B"
"3724","0021-0492","2026-03-02",202,False,"2026-03-02T10:38:31.561Z","2026-03-02T10:39:27.456Z","B"
"3680","0003-1871","2026-03-02",104,False,"2026-03-02T10:38:10.104Z","2026-03-02T10:40:16.441Z","B"
"3680","0002-3861","2026-03-02",105,False,"2026-03-02T10:29:00.876Z","2026-03-02T10:38:06.841Z","Z"
"3724","0021-0187","2026-03-02",202,False,"2026-03-02T10:39:44.337Z","2026-03-02T10:40:36.203Z","B"
"3680","0003-1390","2026-03-02",107,False,"2026-03-02T10:23:22.759Z","2026-03-02T10:40:47.925Z","S"
"3680","0001-0698","2026-03-02",401,False,"2026-03-02T10:33:06.078Z","2026-03-02T10:42:51.919Z","S"
"3680","0006-1134","2026-03-02",403,False,"2026-03-02T10:34:23.994Z","2026-03-02T10:43:30.855Z","B"
"3724","0009-2309","2026-03-02",303,False,"2026-03-02T10:39:07.617Z","2026-03-02T10:43:31.011Z","S"
"3724","0034-0038","2026-03-02",502,False,"2026-03-02T10:45:14.938Z","2026-03-02T10:46:08.452Z","Z"
"3680","0004-2055","2026-03-02",804,False,"2026-03-02T10:35:06.401Z","2026-03-02T10:38:18.221Z","N"
"3724","0021-0435","2026-03-02",202,False,"2026-03-02T10:37:29.458Z","2026-03-02T10:38:19.107Z","N"
"3724","0009-0318","2026-03-02",306,False,"2026-03-02T10:30:44.329Z","2026-03-02T10:38:28.331Z","N"
"3724","0009-0018","2026-03-02",306,False,"2026-03-02T10:38:44.691Z","2026-03-02T10:39:43.542Z","O"
"3724","0009-1624","2026-03-02",306,False,"2026-03-02T10:39:57.251Z","2026-03-02T10:42:31.288Z","N"
"3680","0002-3642","2026-03-02",105,False,"2026-03-02T10:40:03.277Z","2026-03-02T10:42:56.139Z","N"
"3724","0035-0934","2026-03-02",503,False,"2026-03-02T10:39:45.895Z","2026-03-02T10:43:31.069Z","B"
"3680","0001-1454","2026-03-02",702,False,"2026-03-02T10:19:47.504Z","2026-03-02T10:46:12.337Z","S"
"3724","0035-1410","2026-03-02",501,False,"2026-03-02T10:40:04.029Z","2026-03-02T10:44:01.938Z","J"
"3680","0007-0530","2026-03-02",804,False,"2026-03-02T10:38:24.091Z","2026-03-02T10:44:38.683Z","Z"
"3680","0004-1839","2026-03-02",802,False,"2026-03-02T10:44:22.554Z","2026-03-02T10:44:42.866Z","F"
"3680","0002-3518","2026-03-02",103,False,"2026-03-02T10:43:56.723Z","2026-03-02T10:44:48.941Z","Z"
"3680","0018-0250","2026-03-02",803,False,"2026-03-02T10:43:45.714Z","2026-03-02T10:44:55.091Z","B"
"3680","0012-0390","2026-03-02",402,False,"2026-03-02T10:40:20.762Z","2026-03-02T10:45:00.870Z","C"
"3724","0035-1306","2026-03-02",505,False,"2026-03-02T10:45:34.924Z","2026-03-02T10:47:06.956Z","F"
"3680","0004-2021","2026-03-02",804,False,"2026-03-02T10:49:29.327Z","2026-03-02T10:50:49.830Z","A"
"3680","0004-2018","2026-03-02",802,False,"2026-03-02T10:45:58.676Z","2026-03-02T10:46:19.268Z","F"
"3680","0001-1454","2026-03-02",702,False,"2026-03-02T10:46:21.061Z","2026-03-02T10:46:45.383Z","S"
"3724","0024-0070","2026-03-02",205,False,"2026-03-02T10:44:06.642Z","2026-03-02T10:49:08.933Z","B"
"3724","0009-1583","2026-03-02",303,False,"2026-03-02T10:44:15.728Z","2026-03-02T10:49:29.931Z","B"
"3680","0004-1250","2026-03-02",801,False,"2026-03-02T10:52:11.934Z","2026-03-02T10:52:56.398Z","F"
"3724","0009-0170","2026-03-02",306,False,"2026-03-02T10:52:33.129Z","2026-03-02T10:58:04.420Z","B"
"3680","0003-0605","2026-03-02",107,False,"2026-03-02T10:44:09.903Z","2026-03-02T10:47:11.050Z","B"
"3724","0009-1041","2026-03-02",301,False,"2026-03-02T10:40:54.169Z","2026-03-02T10:47:27.354Z","B"
"3680","0002-3524","2026-03-02",103,False,"2026-03-02T10:47:22.472Z","2026-03-02T10:47:43.329Z","Z"
"3680","0004-1941","2026-03-02",804,False,"2026-03-02T10:46:22.093Z","2026-03-02T10:48:16.655Z","Z"
"3724","0024-0094","2026-03-02",601,False,"2026-03-02T10:35:50.640Z","2026-03-02T10:48:40.793Z","Z"
"3680","0004-0266","2026-03-02",801,False,"2026-03-02T10:32:58.308Z","2026-03-02T10:49:08.524Z","Z"
"3724","0021-0476","2026-03-02",202,False,"2026-03-02T10:49:31.150Z","2026-03-02T10:50:17.597Z","B"
"3724","0035-0331","2026-03-02",306,False,"2026-03-02T10:45:32.415Z","2026-03-02T10:50:39.302Z","B"
"3724","0035-0841","2026-03-02",503,False,"2026-03-02T10:43:59.442Z","2026-03-02T10:50:39.020Z","B"
"3724","0021-0318","2026-03-02",202,False,"2026-03-02T10:48:21.496Z","2026-03-02T10:49:20.649Z","B"
"3680","0001-1102","2026-03-02",704,False,"2026-03-02T10:48:00.584Z","2026-03-02T10:49:17.798Z","N"
"3680","0012-0362","2026-03-02",402,False,"2026-03-02T10:46:59.467Z","2026-03-02T10:50:09.999Z","C"
"3680","0002-2129","2026-03-02",106,False,"2026-03-02T10:50:10.217Z","2026-03-02T10:50:34.700Z","F"
"3680","0002-0256","2026-03-02",105,False,"2026-03-02T10:43:07.622Z","2026-03-02T10:51:28.447Z","B"
"3680","0001-1322","2026-03-02",406,False,"2026-03-02T10:46:47.447Z","2026-03-02T10:51:13.289Z","O"
"3680","0004-0146","2026-03-02",804,False,"2026-03-02T10:50:55.997Z","2026-03-02T10:51:29.412Z","A"
"3724","0013-1268","2026-03-02",203,False,"2026-03-02T10:42:04.384Z","2026-03-02T10:52:14.981Z","S"
"3724","0035-1436","2026-03-02",501,False,"2026-03-02T10:44:13.108Z","2026-03-02T10:52:46.989Z","N"
"3724","0013-0874","2026-03-02",204,False,"2026-03-02T10:39:25.163Z","2026-03-02T10:41:51.115Z","B"
"3724","0021-0244","2026-03-02",202,False,"2026-03-02T10:51:50.412Z","2026-03-02T10:52:25.123Z","B"
"3680","0003-1397","2026-03-02",107,False,"2026-03-02T10:51:47.906Z","2026-03-02T10:52:42.116Z","N"
"3680","0018-0108","2026-03-02",803,False,"2026-03-02T10:50:31.610Z","2026-03-02T10:52:49.480Z","B"
"3680","0004-1604","2026-03-02",804,False,"2026-03-02T10:51:42.494Z","2026-03-02T10:53:23.327Z","A"
"3724","0035-1405","2026-03-02",504,False,"2026-03-02T10:48:26.609Z","2026-03-02T10:53:20.315Z","S"
"3724","0009-0254","2026-03-02",303,False,"2026-03-02T10:49:38.468Z","2026-03-02T10:54:09.678Z","B"
"3724","0021-0411","2026-03-02",202,False,"2026-03-02T10:53:26.161Z","2026-03-02T10:53:53.033Z","C"
"3680","0003-2436","2026-03-02",104,False,"2026-03-02T10:51:40.883Z","2026-03-02T10:55:42.041Z","S"
"3724","0035-1134","2026-03-02",505,False,"2026-03-02T10:51:32.835Z","2026-03-02T10:55:46.388Z","B"
"3680","0001-1424","2026-03-02",404,False,"2026-03-02T10:36:09.651Z","2026-03-02T10:55:58.286Z","S"
"3680","0004-1388","2026-03-02",802,False,"2026-03-02T10:49:18.143Z","2026-03-02T10:56:42.143Z","S"
"3680","0003-2649","2026-03-02",102,False,"2026-03-02T10:50:43.117Z","2026-03-02T10:57:06.184Z","O"
"3680","0001-0132","2026-03-02",401,False,"2026-03-02T10:49:28.143Z","2026-03-02T10:57:06.422Z","H"
"3724","0025-0112","2026-03-02",204,False,"2026-03-02T10:56:40.624Z","2026-03-02T10:57:09.176Z","B"
"3680","0004-0907","2026-03-02",801,False,"2026-03-02T10:56:36.031Z","2026-03-02T10:57:13.627Z","F"
"3724","0009-0521","2026-03-02",303,False,"2026-03-02T10:54:20.415Z","2026-03-02T10:59:12.168Z","Z"
"3680","0018-0214","2026-03-02",803,False,"2026-03-02T10:56:45.780Z","2026-03-02T11:01:01.162Z","S"
"3680","0011-0299","2026-03-02",407,False,"2026-03-02T10:35:38.285Z","2026-03-02T10:41:14.529Z","C"
"3680","0022-0113","2026-03-02",405,False,"2026-03-02T10:56:27.063Z","2026-03-02T10:57:23.043Z","O"
"3680","0003-2155","2026-03-02",104,False,"2026-03-02T10:55:48.910Z","2026-03-02T10:57:39.170Z","B"
"3724","0013-0905","2026-03-02",204,False,"2026-03-02T10:57:15.319Z","2026-03-02T10:58:04.359Z","B"
"3724","0035-1084","2026-03-02",504,False,"2026-03-02T10:54:04.199Z","2026-03-02T10:58:48.088Z","S"
"3680","0011-0360","2026-03-02",407,False,"2026-03-02T10:19:14.138Z","2026-03-02T10:19:37.187Z","C"
"3724","0035-0130","2026-03-02",604,False,"2026-03-02T10:55:47.570Z","2026-03-02T11:07:47.231Z","Z"
"3680","0003-1414","2026-03-02",102,False,"2026-03-02T11:07:59.009Z","2026-03-02T11:09:04.881Z","M"
"3724","0025-0107","2026-03-02",204,False,"2026-03-02T10:58:21.650Z","2026-03-02T10:58:50.521Z","B"
"3724","0009-1819","2026-03-02",301,False,"2026-03-02T10:56:35.448Z","2026-03-02T10:59:00.976Z","B"
"3680","0001-1393","2026-03-02",404,False,"2026-03-02T10:56:57.238Z","2026-03-02T10:59:11.895Z","B"
"3680","0003-2692","2026-03-02",107,False,"2026-03-02T10:54:39.532Z","2026-03-02T11:00:03.274Z","B"
"3724","0009-2352","2026-03-02",305,False,"2026-03-02T10:25:28.186Z","2026-03-02T10:44:14.237Z","S"
"3680","0001-0811","2026-03-02",401,False,"2026-03-02T11:00:03.546Z","2026-03-02T11:02:24.917Z","H"
"3680","0004-1906","2026-03-02",802,False,"2026-03-02T11:01:28.408Z","2026-03-02T11:02:24.980Z","F"
"3680","0004-2043","2026-03-02",804,False,"2026-03-02T10:53:42.258Z","2026-03-02T11:03:17.376Z","N"
"3680","0011-0357","2026-03-02",407,False,"2026-03-02T10:25:07.724Z","2026-03-02T10:26:41.914Z","S"
"3680","0002-4066","2026-03-02",702,False,"2026-03-02T10:57:48.403Z","2026-03-02T11:05:26.388Z","S"
"3724","0034-0048","2026-03-02",502,False,"2026-03-02T11:02:24.614Z","2026-03-02T11:06:30.061Z","S"
"3680","0002-4056","2026-03-02",105,False,"2026-03-02T10:58:11.845Z","2026-03-02T11:02:23.872Z","N"
"3680","0002-3337","2026-03-02",106,False,"2026-03-02T11:02:21.438Z","2026-03-02T11:02:48.273Z","N"
"3680","0003-1798","2026-03-02",104,False,"2026-03-02T10:57:45.824Z","2026-03-02T11:03:37.169Z","B"
"3680","0003-1865","2026-03-02",107,False,"2026-03-02T11:00:13.086Z","2026-03-02T11:04:08.157Z","B"
"3680","0011-0310","2026-03-02",407,False,"2026-03-02T10:11:20.130Z","2026-03-02T10:15:44.991Z","S"
"3680","0011-0357","2026-03-02",407,False,"2026-03-02T10:23:25.534Z","2026-03-02T10:24:10.989Z","C"
"3680","0011-0372","2026-03-02",407,False,"2026-03-02T10:43:24.308Z","2026-03-02T10:45:29.012Z","C"
"3680","0011-0348","2026-03-02",407,False,"2026-03-02T10:47:52.886Z","2026-03-02T10:49:14.871Z","A"
"3680","0011-0354","2026-03-02",407,False,"2026-03-02T10:51:55.425Z","2026-03-02T10:55:44.567Z","C"
"3680","0011-0273","2026-03-02",407,False,"2026-03-02T11:03:48.372Z","2026-03-02T11:04:25.947Z","C"
"3724","0009-0046","2026-03-02",306,False,"2026-03-02T11:04:50.949Z","2026-03-02T11:05:20.469Z","A"
"3680","0011-0177","2026-03-02",407,False,"2026-03-02T11:05:09.832Z","2026-03-02T11:06:30.235Z","C"
"3724","0009-1599","2026-03-02",603,False,"2026-03-02T10:36:04.596Z","2026-03-02T11:06:46.310Z","Z"
"3724","0035-1142","2026-03-02",501,False,"2026-03-02T10:57:33.541Z","2026-03-02T11:07:02.072Z","Z"
"3680","0022-0100","2026-03-02",405,False,"2026-03-02T11:01:36.768Z","2026-03-02T11:04:43.271Z","O"
"3680","0003-2065","2026-03-02",102,False,"2026-03-02T11:04:44.282Z","2026-03-02T11:05:21.972Z","O"
"3724","0035-0945","2026-03-02",604,False,"2026-03-02T10:21:49.948Z","2026-03-02T10:49:15.895Z","N"
"3724","0013-0252","2026-03-02",602,True,"2026-03-02T11:05:25.065Z","2026-03-02T11:08:48.026Z","S"
"3680","0002-3491","2026-03-02",105,False,"2026-03-02T11:07:51.295Z","2026-03-02T11:10:39.840Z","O"
"3724","0009-0560","2026-03-02",303,False,"2026-03-02T10:59:36.592Z","2026-03-02T11:07:19.481Z","Z"
"3680","0002-3781","2026-03-02",105,False,"2026-03-02T11:06:39.091Z","2026-03-02T11:07:26.717Z","B"
"3724","0009-0510","2026-03-02",306,False,"2026-03-02T11:06:40.765Z","2026-03-02T11:08:20.405Z","N"
"3680","0003-1888","2026-03-02",104,False,"2026-03-02T11:08:03.671Z","2026-03-02T11:08:44.252Z","B"
"3680","0003-1864","2026-03-02",107,False,"2026-03-02T11:04:14.135Z","2026-03-02T11:09:16.596Z","F"
"3724","0035-0936","2026-03-02",503,False,"2026-03-02T11:07:30.231Z","2026-03-02T11:11:46.984Z","S"
"3680","0002-1814","2026-03-02",101,False,"2026-03-02T10:43:29.895Z","2026-03-02T11:02:50.822Z","Z"
"3724","0009-0663","2026-03-02",303,False,"2026-03-02T11:07:29.310Z","2026-03-02T11:08:58.631Z","B"
"3724","0009-2054","2026-03-02",304,False,"2026-03-02T11:11:53.616Z","2026-03-02T11:18:23.487Z","B"
"3680","0002-3661","2026-03-02",101,False,"2026-03-02T11:16:07.297Z","2026-03-02T11:23:15.321Z","S"
"3724","0026-0010","2026-03-02",203,False,"2026-03-02T11:18:54.164Z","2026-03-02T11:23:21.979Z","S"
"3680","0004-1872","2026-03-02",804,False,"2026-03-02T11:23:06.027Z","2026-03-02T11:25:42.270Z","A"
"3724","0009-1876","2026-03-02",304,False,"2026-03-02T11:02:31.175Z","2026-03-02T11:09:27.853Z","N"
"3680","0012-0465","2026-03-02",402,False,"2026-03-02T11:03:04.698Z","2026-03-02T11:09:33.168Z","S"
"3724","0009-2339","2026-03-02",306,False,"2026-03-02T11:08:50.047Z","2026-03-02T11:11:37.905Z","B"
"3724","0035-0252","2026-03-02",505,False,"2026-03-02T11:10:50.993Z","2026-03-02T11:13:17.977Z","N"
"3724","0024-0266","2026-03-02",205,False,"2026-03-02T11:17:22.810Z","2026-03-02T11:18:20.438Z","B"
"3680","0001-0743","2026-03-02",401,False,"2026-03-02T11:08:07.037Z","2026-03-02T11:10:51.960Z","C"
"3680","0004-1199","2026-03-02",802,False,"2026-03-02T11:10:03.347Z","2026-03-02T11:10:48.410Z","N"
"3680","0019-0193","2026-03-02",704,False,"2026-03-02T11:07:44.361Z","2026-03-02T11:10:18.230Z","N"
"3680","0020-0066","2026-03-02",403,False,"2026-03-02T10:59:51.201Z","2026-03-02T11:11:18.199Z","S"
"3724","0034-0142","2026-03-02",502,False,"2026-03-02T11:07:25.969Z","2026-03-02T11:11:40.374Z","S"
"3680","0004-2019","2026-03-02",701,False,"2026-03-02T11:08:51.048Z","2026-03-02T11:11:59.816Z","B"
"3724","0021-0485","2026-03-02",203,False,"2026-03-02T11:11:53.520Z","2026-03-02T11:12:15.027Z","F"
"3680","0001-1263","2026-03-02",101,False,"2026-03-02T11:08:57.792Z","2026-03-02T11:12:35.976Z","B"
"3724","0009-1340","2026-03-02",301,False,"2026-03-02T11:04:07.934Z","2026-03-02T11:12:58.030Z","S"
"3680","0019-0130","2026-03-02",704,False,"2026-03-02T11:13:27.417Z","2026-03-02T11:14:00.672Z","N"
"3680","0002-3518","2026-03-02",103,False,"2026-03-02T11:13:29.138Z","2026-03-02T11:14:23.855Z","S"
"3680","0003-1629","2026-03-02",104,False,"2026-03-02T11:09:34.909Z","2026-03-02T11:12:44.719Z","H"
"3680","0004-1276","2026-03-02",804,False,"2026-03-02T11:04:09.228Z","2026-03-02T11:12:59.507Z","S"
"3680","0018-0243","2026-03-02",803,False,"2026-03-02T11:10:16.340Z","2026-03-02T11:14:21.258Z","S"
"3680","0002-2054","2026-03-02",105,False,"2026-03-02T11:10:55.465Z","2026-03-02T11:14:23.266Z","P"
"3724","0024-0278","2026-03-02",205,False,"2026-03-02T10:57:12.835Z","2026-03-02T11:01:46.482Z","B"
"3680","0004-0284","2026-03-02",801,False,"2026-03-02T11:09:24.489Z","2026-03-02T11:14:51.888Z","B"
"3724","0024-0209","2026-03-02",601,False,"2026-03-02T11:09:42.243Z","2026-03-02T11:14:54.095Z","Z"
"3724","0035-1269","2026-03-02",503,False,"2026-03-02T11:12:06.356Z","2026-03-02T11:15:05.705Z","B"
"3724","0035-1059","2026-03-02",501,False,"2026-03-02T11:10:54.694Z","2026-03-02T11:15:26.197Z","B"
"3724","0024-0114","2026-03-02",205,False,"2026-03-02T11:14:43.188Z","2026-03-02T11:15:37.051Z","S"
"3680","0001-1092","2026-03-02",404,False,"2026-03-02T11:12:20.880Z","2026-03-02T11:16:26.941Z","S"
"3680","0011-0058","2026-03-02",407,False,"2026-03-02T11:10:08.075Z","2026-03-02T11:17:02.325Z","C"
"3724","0034-0110","2026-03-02",502,False,"2026-03-02T11:15:49.625Z","2026-03-02T11:17:00.894Z","Z"
"3724","0009-0024","2026-03-02",306,False,"2026-03-02T11:11:48.232Z","2026-03-02T11:17:33.414Z","Z"
"3680","0001-0595","2026-03-02",404,False,"2026-03-02T11:17:10.186Z","2026-03-02T11:17:32.554Z","B"
"3680","0019-0178","2026-03-02",704,False,"2026-03-02T11:15:31.352Z","2026-03-02T11:17:57.481Z","N"
"3724","0009-0129","2026-03-02",603,False,"2026-03-02T11:09:20.438Z","2026-03-02T11:18:53.141Z","Z"
"3680","0003-2146","2026-03-02",104,False,"2026-03-02T11:13:19.408Z","2026-03-02T11:18:30.737Z","B"
"3680","0002-3595","2026-03-02",105,False,"2026-03-02T11:17:54.462Z","2026-03-02T11:18:31.461Z","P"
"3680","0002-1341","2026-03-02",106,False,"2026-03-02T11:17:48.687Z","2026-03-02T11:18:51.302Z","O"
"3724","0009-1098","2026-03-02",301,False,"2026-03-02T11:18:16.128Z","2026-03-02T11:23:25.153Z","B"
"3724","0024-0167","2026-03-02",205,False,"2026-03-02T11:18:32.872Z","2026-03-02T11:19:00.122Z","B"
"3680","0004-0307","2026-03-02",801,False,"2026-03-02T11:19:16.636Z","2026-03-02T11:19:34.594Z","F"
"3724","0013-0395","2026-03-02",602,True,"2026-03-02T11:13:19.765Z","2026-03-02T11:21:00.827Z","S"
"3680","0001-0214","2026-03-02",401,False,"2026-03-02T11:20:26.986Z","2026-03-02T11:21:16.366Z","C"
"3680","0003-0003","2026-03-02",705,False,"2026-03-02T11:13:24.033Z","2026-03-02T11:21:20.178Z","B"
"3724","0009-2119","2026-03-02",306,False,"2026-03-02T11:17:44.294Z","2026-03-02T11:21:19.732Z","O"
"3680","0011-0358","2026-03-02",407,False,"2026-03-02T11:21:15.533Z","2026-03-02T11:21:39.809Z","C"
"3680","0018-0206","2026-03-02",803,False,"2026-03-02T11:16:55.026Z","2026-03-02T11:22:06.916Z","F"
"3724","0035-1284","2026-03-02",501,False,"2026-03-02T11:17:03.880Z","2026-03-02T11:22:05.037Z","P"
"3680","0003-0958","2026-03-02",104,False,"2026-03-02T11:19:31.845Z","2026-03-02T11:22:20.210Z","B"
"3680","0003-2387","2026-03-02",107,False,"2026-03-02T11:18:50.310Z","2026-03-02T11:22:35.731Z","N"
"3724","0035-1431","2026-03-02",505,False,"2026-03-02T11:19:49.752Z","2026-03-02T11:22:48.397Z","F"
"3680","0004-0109","2026-03-02",802,False,"2026-03-02T11:19:56.429Z","2026-03-02T11:23:08.582Z","C"
"3724","0024-0122","2026-03-02",601,False,"2026-03-02T11:19:33.374Z","2026-03-02T11:23:37.639Z","Z"
"3680","0001-1260","2026-03-02",406,False,"2026-03-02T11:22:24.300Z","2026-03-02T11:23:55.207Z","B"
"3680","0003-2550","2026-03-02",104,False,"2026-03-02T11:23:00.903Z","2026-03-02T11:24:43.054Z","F"
"3724","0024-0234","2026-03-02",205,False,"2026-03-02T11:19:11.069Z","2026-03-02T11:24:50.068Z","B"
"3680","0011-0010","2026-03-02",407,False,"2026-03-02T11:22:59.880Z","2026-03-02T11:25:11.888Z","C"
"3724","0034-0145","2026-03-02",502,False,"2026-03-02T11:25:12.099Z","2026-03-02T11:25:30.026Z","O"
"3724","0026-0012","2026-03-02",203,False,"2026-03-02T11:23:35.499Z","2026-03-02T11:25:48.923Z","F"
"3724","0013-0316","2026-03-02",602,False,"2026-03-02T11:25:34.238Z","2026-03-02T11:26:56.153Z","S"
"3724","0009-0549","2026-03-02",303,False,"2026-03-02T11:21:56.136Z","2026-03-02T11:27:27.290Z","S"
"3680","0001-0814","2026-03-02",404,False,"2026-03-02T11:26:17.997Z","2026-03-02T11:27:37.282Z","B"
"3680","0003-2652","2026-03-02",107,False,"2026-03-02T11:25:08.400Z","2026-03-02T11:27:50.763Z","F"
"3680","0004-1401","2026-03-02",701,False,"2026-03-02T11:28:27.887Z","2026-03-02T11:29:50.344Z","S"
"3724","0013-1173","2026-03-02",201,False,"2026-03-02T11:06:31.688Z","2026-03-02T11:16:23.058Z","B"
"3680","0001-1396","2026-03-02",406,False,"2026-03-02T11:25:23.125Z","2026-03-02T11:26:23.814Z","O"
"3724","0009-0321","2026-03-02",306,False,"2026-03-02T11:21:28.815Z","2026-03-02T11:27:23.099Z","Z"
"3724","0024-0170","2026-03-02",205,False,"2026-03-02T11:25:04.364Z","2026-03-02T11:27:27.305Z","B"
"3680","0004-1401","2026-03-02",701,False,"2026-03-02T11:18:50.579Z","2026-03-02T11:27:59.342Z","S"
"3680","0011-0317","2026-03-02",407,False,"2026-03-02T11:26:10.042Z","2026-03-02T11:28:14.448Z","C"
"3724","0009-1792","2026-03-02",303,False,"2026-03-02T11:28:49.047Z","2026-03-02T11:30:44.827Z","B"
"3724","0035-0072","2026-03-02",503,False,"2026-03-02T11:25:18.938Z","2026-03-02T11:32:59.170Z","S"
"3680","0018-0055","2026-03-02",803,False,"2026-03-02T11:26:33.185Z","2026-03-02T11:29:07.680Z","B"
"3680","0003-2356","2026-03-02",102,False,"2026-03-02T11:14:40.675Z","2026-03-02T11:29:13.253Z","S"
"3680","0003-2666","2026-03-02",104,False,"2026-03-02T11:24:57.940Z","2026-03-02T11:29:21.195Z","S"
"3680","0004-0151","2026-03-02",801,False,"2026-03-02T11:21:42.072Z","2026-03-02T11:29:31.063Z","Z"
"3680","0004-1320","2026-03-02",802,False,"2026-03-02T11:29:11.611Z","2026-03-02T11:29:40.538Z","N"
"3680","0018-0273","2026-03-02",803,False,"2026-03-02T11:32:44.301Z","2026-03-02T11:37:18.159Z","S"
"3724","0035-1285","2026-03-02",501,False,"2026-03-02T11:23:02.452Z","2026-03-02T11:31:12.014Z","P"
"3680","0011-0084","2026-03-02",407,False,"2026-03-02T11:28:58.909Z","2026-03-02T11:31:56.136Z","C"
"3724","0035-0592","2026-03-02",505,False,"2026-03-02T11:31:26.852Z","2026-03-02T11:31:58.121Z","F"
"3680","0001-0977","2026-03-02",404,False,"2026-03-02T11:31:25.370Z","2026-03-02T11:32:15.327Z","H"
"3724","0009-1634","2026-03-02",304,False,"2026-03-02T11:24:22.398Z","2026-03-02T11:33:19.932Z","B"
"3680","0004-1706","2026-03-02",802,False,"2026-03-02T11:33:26.023Z","2026-03-02T11:33:46.167Z","F"
"3724","0009-2125","2026-03-02",303,False,"2026-03-02T11:30:59.612Z","2026-03-02T11:34:02.831Z","B"
"3680","0022-0089","2026-03-02",704,False,"2026-03-02T11:33:00.972Z","2026-03-02T11:34:06.068Z","N"
"3680","0002-2646","2026-03-02",106,False,"2026-03-02T11:21:53.924Z","2026-03-02T11:31:59.306Z","S"
"3724","0024-0103","2026-03-02",601,False,"2026-03-02T11:32:59.510Z","2026-03-02T11:35:46.429Z","Z"
